File1,File2,TF-IDF Similarity,Semantic Similarity,Tense Change,Voice Change
org-018.txt,FID-008.txt,0.17,0.9,False,False
org-018.txt,FID-009.txt,0.06,0.94,True,False
org-018.txt,FID-010.txt,0.04,0.89,False,False
org-018.txt,FID-011.txt,0.08,0.94,False,False
org-018.txt,FID-012.txt,0.04,0.95,False,False
org-018.txt,FID-013.txt,0.06,0.91,False,False
org-018.txt,FID-014.txt,0.07,0.94,False,False
org-018.txt,FID-015.txt,0.1,0.92,False,False
org-018.txt,FID-016.txt,0.09,0.9,False,False
org-018.txt,FID-017.txt,0.04,0.9,False,False
org-018.txt,FID-018.txt,0.04,0.92,False,False
org-018.txt,FID-019.txt,0.05,0.93,True,False
org-018.txt,FID-020.txt,0.04,0.93,False,False
org-018.txt,FID-021.txt,0.01,0.87,False,False
org-018.txt,FID-022.txt,0.11,0.95,False,False
org-018.txt,FID-023.txt,0.09,0.92,True,False
org-018.txt,FID-024.txt,0.09,0.92,False,False
org-018.txt,FID-025.txt,0.05,0.92,True,False
org-018.txt,FID-026.txt,0.07,0.88,False,False
org-018.txt,FID-027.txt,0.03,0.94,False,False
org-018.txt,FID-028.txt,0.08,0.89,False,False
org-018.txt,FID-029.txt,0.08,0.93,True,False
org-018.txt,FID-030.txt,0.07,0.92,False,False
org-019.txt,FID-001.txt,0.02,0.88,False,False
org-019.txt,FID-002.txt,0.04,0.91,False,True
org-019.txt,FID-003.txt,0.03,0.91,False,False
org-019.txt,FID-004.txt,0.06,0.92,True,False
org-019.txt,FID-005.txt,0.07,0.9,False,False
org-019.txt,FID-006.txt,0.04,0.93,False,False
org-019.txt,FID-007.txt,0.06,0.93,False,False
org-019.txt,FID-008.txt,0.01,0.88,False,False
org-019.txt,FID-009.txt,0.05,0.93,True,False
org-019.txt,FID-010.txt,0.03,0.88,False,False
org-019.txt,FID-011.txt,0.05,0.93,False,False
org-019.txt,FID-012.txt,0.05,0.92,False,False
org-019.txt,FID-013.txt,0.03,0.89,False,False
org-019.txt,FID-014.txt,0.1,0.95,False,False
org-019.txt,FID-015.txt,0.06,0.91,False,False
org-019.txt,FID-016.txt,0.13,0.88,False,False
org-019.txt,FID-017.txt,0.03,0.87,False,False
org-019.txt,FID-018.txt,0.32,0.91,False,False
org-019.txt,FID-019.txt,0.05,0.93,True,False
org-019.txt,FID-020.txt,0.06,0.91,False,False
org-019.txt,FID-021.txt,0.04,0.84,False,False
org-019.txt,FID-022.txt,0.13,0.93,False,False
org-019.txt,FID-023.txt,0.12,0.91,True,False
org-019.txt,FID-024.txt,0.05,0.89,False,False
org-019.txt,FID-025.txt,0.04,0.92,True,False
org-019.txt,FID-026.txt,0.11,0.86,False,False
org-019.txt,FID-027.txt,0.09,0.93,False,False
org-019.txt,FID-028.txt,0.05,0.88,False,False
org-019.txt,FID-029.txt,0.09,0.9,True,False
org-019.txt,FID-030.txt,0.03,0.93,False,False
org-020.txt,FID-001.txt,0.03,0.91,False,False
org-020.txt,FID-002.txt,0.03,0.93,False,True
org-020.txt,FID-003.txt,0.05,0.92,False,False
org-020.txt,FID-004.txt,0.1,0.89,True,False
org-020.txt,FID-005.txt,0.06,0.91,False,False
org-020.txt,FID-006.txt,0.08,0.94,False,False
org-020.txt,FID-007.txt,0.14,0.95,False,False
org-020.txt,FID-008.txt,0.03,0.89,False,False
org-020.txt,FID-009.txt,0.06,0.92,True,False
org-020.txt,FID-010.txt,0.06,0.88,False,False
org-020.txt,FID-011.txt,0.09,0.93,False,False
org-020.txt,FID-012.txt,0.05,0.94,False,False
org-020.txt,FID-013.txt,0.06,0.91,False,False
org-020.txt,FID-014.txt,0.09,0.92,False,False
org-020.txt,FID-015.txt,0.09,0.91,False,False
org-020.txt,FID-016.txt,0.08,0.86,False,False
org-020.txt,FID-017.txt,0.03,0.88,False,False
org-020.txt,FID-018.txt,0.2,0.93,False,False
org-020.txt,FID-019.txt,0.06,0.91,True,False
org-020.txt,FID-020.txt,0.06,0.92,False,False
org-020.txt,FID-021.txt,0.03,0.89,False,False
org-020.txt,FID-022.txt,0.98,1.0,False,False
org-020.txt,FID-023.txt,0.14,0.92,True,False
org-020.txt,FID-024.txt,0.06,0.92,False,False
org-020.txt,FID-025.txt,0.05,0.92,True,False
org-020.txt,FID-026.txt,0.12,0.86,False,False
org-020.txt,FID-027.txt,0.06,0.92,False,False
org-020.txt,FID-028.txt,0.05,0.87,False,False
org-020.txt,FID-029.txt,0.07,0.92,True,False
org-020.txt,FID-030.txt,0.05,0.9,False,False
org-021.txt,FID-001.txt,0.02,0.89,False,False
org-021.txt,FID-002.txt,0.03,0.92,False,True
org-021.txt,FID-003.txt,0.02,0.9,False,False
org-021.txt,FID-004.txt,0.08,0.93,True,False
org-021.txt,FID-005.txt,0.17,0.93,False,False
org-021.txt,FID-006.txt,0.08,0.94,False,False
org-021.txt,FID-007.txt,0.15,0.95,False,False
org-021.txt,FID-008.txt,0.06,0.87,False,False
org-021.txt,FID-009.txt,0.07,0.94,True,False
org-021.txt,FID-010.txt,0.08,0.9,False,False
org-021.txt,FID-011.txt,0.06,0.93,False,False
org-021.txt,FID-012.txt,0.3,0.92,False,False
org-021.txt,FID-013.txt,0.02,0.88,False,False
org-021.txt,FID-014.txt,0.15,0.94,False,False
org-021.txt,FID-015.txt,0.04,0.91,False,False
org-021.txt,FID-016.txt,0.25,0.91,False,False
org-021.txt,FID-017.txt,0.07,0.88,False,False
org-021.txt,FID-018.txt,0.17,0.93,False,False
org-021.txt,FID-019.txt,0.02,0.9,True,False
org-021.txt,FID-020.txt,0.08,0.92,False,False
org-021.txt,FID-021.txt,0.01,0.86,False,False
org-021.txt,FID-022.txt,0.1,0.93,False,False
org-021.txt,FID-023.txt,0.16,0.93,True,False
org-021.txt,FID-024.txt,0.05,0.9,False,False
org-021.txt,FID-025.txt,0.05,0.91,True,False
org-021.txt,FID-026.txt,0.1,0.88,False,False
org-021.txt,FID-027.txt,0.03,0.91,False,False
org-021.txt,FID-028.txt,0.05,0.88,False,False
org-021.txt,FID-029.txt,0.09,0.91,True,False
org-021.txt,FID-030.txt,0.03,0.93,False,False
org-022.txt,FID-001.txt,0.01,0.9,False,False
org-022.txt,FID-002.txt,0.04,0.87,False,True
org-022.txt,FID-003.txt,0.03,0.86,False,False
org-022.txt,FID-004.txt,0.04,0.84,True,False
org-022.txt,FID-005.txt,0.04,0.86,False,False
org-022.txt,FID-006.txt,0.03,0.9,False,False
org-022.txt,FID-007.txt,0.02,0.88,False,False
org-022.txt,FID-008.txt,0.01,0.86,False,False
org-022.txt,FID-009.txt,0.04,0.89,True,False
org-022.txt,FID-010.txt,0.03,0.85,False,False
org-022.txt,FID-011.txt,0.03,0.92,False,False
org-022.txt,FID-012.txt,0.05,0.9,False,False
org-022.txt,FID-013.txt,0.03,0.9,False,False
org-022.txt,FID-014.txt,0.05,0.9,False,False
org-022.txt,FID-015.txt,0.01,0.88,False,False
org-022.txt,FID-016.txt,0.04,0.85,False,False
org-022.txt,FID-017.txt,0.01,0.84,False,False
org-022.txt,FID-018.txt,0.11,0.89,False,False
org-022.txt,FID-019.txt,0.05,0.9,True,False
org-022.txt,FID-020.txt,0.01,0.87,False,False
org-022.txt,FID-021.txt,0.01,0.89,False,False
org-022.txt,FID-022.txt,0.04,0.91,False,False
org-022.txt,FID-023.txt,0.06,0.87,True,False
org-022.txt,FID-024.txt,0.01,0.87,False,False
org-022.txt,FID-025.txt,0.02,0.88,True,False
org-022.txt,FID-026.txt,0.05,0.82,False,False
org-022.txt,FID-027.txt,0.03,0.9,False,False
org-022.txt,FID-028.txt,0.04,0.87,False,False
org-022.txt,FID-029.txt,0.04,0.87,True,False
org-022.txt,FID-030.txt,0.03,0.86,False,False
org-023.txt,FID-001.txt,0.03,0.89,True,False
org-023.txt,FID-002.txt,0.08,0.91,True,True
org-023.txt,FID-003.txt,0.03,0.9,True,False
org-023.txt,FID-004.txt,0.1,0.9,False,False
org-023.txt,FID-005.txt,0.28,0.96,True,False
org-023.txt,FID-006.txt,0.13,0.93,True,False
org-023.txt,FID-007.txt,0.12,0.94,True,False
org-023.txt,FID-008.txt,0.06,0.88,True,False
org-023.txt,FID-009.txt,0.13,0.92,False,False
org-023.txt,FID-010.txt,0.04,0.87,True,False
org-023.txt,FID-011.txt,0.08,0.91,True,False
org-023.txt,FID-012.txt,0.07,0.91,True,False
org-023.txt,FID-013.txt,0.04,0.88,True,False
org-023.txt,FID-014.txt,0.09,0.91,True,False
org-023.txt,FID-015.txt,0.11,0.9,True,False
org-023.txt,FID-016.txt,0.07,0.86,True,False
org-023.txt,FID-017.txt,0.06,0.88,True,False
org-023.txt,FID-018.txt,0.15,0.91,True,False
org-023.txt,FID-019.txt,0.06,0.89,False,False
org-023.txt,FID-020.txt,0.04,0.92,True,False
org-023.txt,FID-021.txt,0.03,0.85,True,False
org-023.txt,FID-022.txt,0.14,0.92,True,False
org-023.txt,FID-023.txt,1.0,1.0,False,False
org-023.txt,FID-024.txt,0.04,0.89,True,False
org-023.txt,FID-025.txt,0.03,0.91,False,False
org-023.txt,FID-026.txt,0.11,0.86,True,False
org-023.txt,FID-027.txt,0.06,0.91,True,False
org-023.txt,FID-028.txt,0.05,0.86,True,False
org-023.txt,FID-029.txt,0.14,0.9,False,False
org-023.txt,FID-030.txt,0.06,0.92,True,False
org-024.txt,FID-001.txt,0.03,0.89,True,False
org-024.txt,FID-002.txt,0.08,0.91,True,True
org-024.txt,FID-003.txt,0.03,0.9,True,False
org-024.txt,FID-004.txt,0.1,0.9,False,False
org-024.txt,FID-005.txt,0.28,0.96,True,False
org-024.txt,FID-006.txt,0.13,0.93,True,False
org-024.txt,FID-007.txt,0.12,0.94,True,False
org-024.txt,FID-008.txt,0.06,0.88,True,False
org-024.txt,FID-009.txt,0.13,0.92,False,False
org-024.txt,FID-010.txt,0.04,0.87,True,False
org-024.txt,FID-011.txt,0.08,0.91,True,False
org-024.txt,FID-012.txt,0.07,0.91,True,False
org-024.txt,FID-013.txt,0.04,0.88,True,False
org-024.txt,FID-014.txt,0.09,0.91,True,False
org-024.txt,FID-015.txt,0.11,0.9,True,False
org-024.txt,FID-016.txt,0.07,0.86,True,False
org-024.txt,FID-017.txt,0.06,0.88,True,False
org-024.txt,FID-018.txt,0.15,0.91,True,False
org-024.txt,FID-019.txt,0.06,0.89,False,False
org-024.txt,FID-020.txt,0.04,0.92,True,False
org-024.txt,FID-021.txt,0.03,0.85,True,False
org-024.txt,FID-022.txt,0.14,0.92,True,False
org-024.txt,FID-023.txt,1.0,1.0,False,False
org-024.txt,FID-024.txt,0.04,0.89,True,False
org-024.txt,FID-025.txt,0.03,0.91,False,False
org-024.txt,FID-026.txt,0.11,0.86,True,False
org-024.txt,FID-027.txt,0.06,0.91,True,False
org-024.txt,FID-028.txt,0.05,0.86,True,False
org-024.txt,FID-029.txt,0.14,0.9,False,False
org-024.txt,FID-030.txt,0.06,0.92,True,False
org-025.txt,FID-001.txt,0.03,0.89,False,False
org-025.txt,FID-002.txt,0.08,0.91,False,True
org-025.txt,FID-003.txt,0.04,0.9,False,False
org-025.txt,FID-004.txt,0.07,0.91,True,False
org-025.txt,FID-005.txt,0.08,0.91,False,False
org-025.txt,FID-006.txt,0.11,0.94,False,False
org-025.txt,FID-007.txt,0.13,0.94,False,False
org-025.txt,FID-008.txt,0.05,0.88,False,False
org-025.txt,FID-009.txt,0.15,0.93,True,False
org-025.txt,FID-010.txt,0.01,0.86,False,False
org-025.txt,FID-011.txt,0.1,0.93,False,False
org-025.txt,FID-012.txt,0.04,0.91,False,False
org-025.txt,FID-013.txt,0.06,0.9,False,False
org-025.txt,FID-014.txt,0.07,0.93,False,False
org-025.txt,FID-015.txt,0.12,0.92,False,False
org-025.txt,FID-016.txt,0.07,0.86,False,False
org-025.txt,FID-017.txt,0.1,0.9,False,False
org-025.txt,FID-018.txt,0.16,0.93,False,False
org-025.txt,FID-019.txt,0.05,0.91,True,False
org-025.txt,FID-020.txt,0.04,0.9,False,False
org-025.txt,FID-021.txt,0.02,0.87,False,False
org-025.txt,FID-022.txt,0.09,0.94,False,False
org-025.txt,FID-023.txt,0.22,0.93,True,False
org-025.txt,FID-024.txt,0.05,0.91,False,False
org-025.txt,FID-025.txt,0.09,0.92,True,False
org-025.txt,FID-026.txt,0.12,0.86,False,False
org-025.txt,FID-027.txt,0.03,0.92,False,False
org-025.txt,FID-028.txt,0.07,0.87,False,False
org-025.txt,FID-029.txt,0.15,0.91,True,False
org-025.txt,FID-030.txt,0.12,0.93,False,False
org-026.txt,FID-001.txt,0.02,0.89,False,False
org-026.txt,FID-002.txt,0.04,0.86,False,True
org-026.txt,FID-003.txt,0.03,0.9,False,False
org-026.txt,FID-004.txt,0.06,0.86,True,False
org-026.txt,FID-005.txt,0.07,0.89,False,False
org-026.txt,FID-006.txt,0.04,0.9,False,False
org-026.txt,FID-007.txt,0.06,0.91,False,False
org-026.txt,FID-008.txt,0.01,0.82,False,False
org-026.txt,FID-009.txt,0.07,0.89,True,False
org-026.txt,FID-010.txt,0.04,0.84,False,False
org-026.txt,FID-011.txt,0.05,0.9,False,False
org-026.txt,FID-012.txt,0.05,0.9,False,False
org-026.txt,FID-013.txt,0.03,0.86,False,False
org-026.txt,FID-014.txt,0.04,0.89,False,False
org-026.txt,FID-015.txt,0.02,0.87,False,False
org-026.txt,FID-016.txt,0.04,0.86,False,False
org-026.txt,FID-017.txt,0.01,0.83,False,False
org-026.txt,FID-018.txt,0.12,0.88,False,False
org-026.txt,FID-019.txt,0.06,0.88,True,False
org-026.txt,FID-020.txt,0.06,0.94,False,False
org-026.txt,FID-021.txt,0.01,0.83,False,False
org-026.txt,FID-022.txt,0.04,0.89,False,False
org-026.txt,FID-023.txt,0.07,0.88,True,False
org-026.txt,FID-024.txt,0.01,0.87,False,False
org-026.txt,FID-025.txt,0.04,0.9,True,False
org-026.txt,FID-026.txt,0.07,0.83,False,False
org-026.txt,FID-027.txt,0.05,0.88,False,False
org-026.txt,FID-028.txt,0.02,0.88,False,False
org-026.txt,FID-029.txt,0.06,0.88,True,False
org-026.txt,FID-030.txt,0.06,0.88,False,False
org-027.txt,FID-001.txt,0.03,0.88,False,False
org-027.txt,FID-002.txt,0.11,0.88,False,True
org-027.txt,FID-003.txt,0.02,0.87,False,False
org-027.txt,FID-004.txt,0.05,0.88,True,False
org-027.txt,FID-005.txt,0.06,0.88,False,False
org-027.txt,FID-006.txt,0.11,0.91,False,False
org-027.txt,FID-007.txt,0.09,0.91,False,False
org-027.txt,FID-008.txt,0.11,0.84,False,False
org-027.txt,FID-009.txt,0.08,0.91,True,False
org-027.txt,FID-010.txt,0.03,0.86,False,False
org-027.txt,FID-011.txt,0.07,0.91,False,False
org-027.txt,FID-012.txt,0.04,0.9,False,False
org-027.txt,FID-013.txt,0.03,0.89,False,False
org-027.txt,FID-014.txt,0.08,0.92,False,False
org-027.txt,FID-015.txt,0.05,0.89,False,False
org-027.txt,FID-016.txt,0.06,0.88,False,False
org-027.txt,FID-017.txt,0.06,0.85,False,False
org-027.txt,FID-018.txt,0.12,0.91,False,False
org-027.txt,FID-019.txt,0.03,0.89,True,False
org-027.txt,FID-020.txt,0.04,0.92,False,False
org-027.txt,FID-021.txt,0.02,0.84,False,False
org-027.txt,FID-022.txt,0.05,0.91,False,False
org-027.txt,FID-023.txt,0.07,0.89,True,False
org-027.txt,FID-024.txt,0.07,0.87,False,False
org-027.txt,FID-025.txt,0.08,0.9,True,False
org-027.txt,FID-026.txt,0.05,0.88,False,False
org-027.txt,FID-027.txt,0.03,0.91,False,False
org-027.txt,FID-028.txt,0.07,0.89,False,False
org-027.txt,FID-029.txt,0.08,0.91,True,False
org-027.txt,FID-030.txt,0.05,0.89,False,False
org-028.txt,FID-001.txt,0.05,0.91,False,False
org-028.txt,FID-002.txt,0.06,0.92,False,True
org-028.txt,FID-003.txt,0.06,0.94,False,False
org-028.txt,FID-004.txt,0.04,0.9,True,False
org-028.txt,FID-005.txt,0.09,0.92,False,False
org-028.txt,FID-006.txt,0.12,0.95,False,False
org-028.txt,FID-007.txt,0.11,0.95,False,False
org-028.txt,FID-008.txt,0.06,0.89,False,False
org-028.txt,FID-009.txt,0.08,0.96,True,False
org-028.txt,FID-010.txt,0.08,0.92,False,False
org-028.txt,FID-011.txt,0.09,0.95,False,False
org-028.txt,FID-012.txt,0.09,0.93,False,False
org-028.txt,FID-013.txt,0.1,0.91,False,False
org-028.txt,FID-014.txt,0.08,0.95,False,False
org-028.txt,FID-015.txt,0.08,0.93,False,False
org-028.txt,FID-016.txt,0.08,0.89,False,False
org-028.txt,FID-017.txt,0.08,0.91,False,False
org-028.txt,FID-018.txt,0.1,0.92,False,False
org-028.txt,FID-019.txt,0.05,0.9,True,False
org-028.txt,FID-020.txt,0.06,0.95,False,False
org-028.txt,FID-021.txt,0.04,0.87,False,False
org-028.txt,FID-022.txt,0.05,0.95,False,False
org-028.txt,FID-023.txt,0.08,0.91,True,False
org-028.txt,FID-024.txt,0.05,0.93,False,False
org-028.txt,FID-025.txt,0.04,0.92,True,False
org-028.txt,FID-026.txt,0.05,0.86,False,False
org-028.txt,FID-027.txt,0.04,0.92,False,False
org-028.txt,FID-028.txt,0.07,0.89,False,False
org-028.txt,FID-029.txt,0.08,0.92,True,False
org-028.txt,FID-030.txt,0.09,0.93,False,False
org-029.txt,FID-001.txt,0.03,0.88,False,False
org-029.txt,FID-002.txt,0.06,0.9,False,True
org-029.txt,FID-003.txt,0.03,0.88,False,False
org-029.txt,FID-004.txt,0.06,0.91,True,False
org-029.txt,FID-005.txt,0.07,0.89,False,False
org-029.txt,FID-006.txt,0.1,0.9,False,False
org-029.txt,FID-007.txt,0.1,0.9,False,False
org-029.txt,FID-008.txt,0.03,0.83,False,False
org-029.txt,FID-009.txt,0.09,0.91,True,False
org-029.txt,FID-010.txt,0.06,0.89,False,False
org-029.txt,FID-011.txt,0.04,0.91,False,False
org-029.txt,FID-012.txt,0.05,0.88,False,False
org-029.txt,FID-013.txt,0.04,0.88,False,False
org-029.txt,FID-014.txt,0.06,0.92,False,False
org-029.txt,FID-015.txt,0.05,0.89,False,False
org-029.txt,FID-016.txt,0.03,0.87,False,False
org-029.txt,FID-017.txt,0.06,0.86,False,False
org-029.txt,FID-018.txt,0.04,0.92,False,False
org-029.txt,FID-019.txt,0.04,0.89,True,False
org-029.txt,FID-020.txt,0.02,0.91,False,False
org-029.txt,FID-021.txt,0.01,0.81,False,False
org-029.txt,FID-022.txt,0.03,0.88,False,False
org-029.txt,FID-023.txt,0.09,0.88,True,False
org-029.txt,FID-024.txt,0.02,0.87,False,False
org-029.txt,FID-025.txt,0.03,0.89,True,False
org-029.txt,FID-026.txt,0.06,0.89,False,False
org-029.txt,FID-027.txt,0.02,0.9,False,False
org-029.txt,FID-028.txt,0.09,0.9,False,False
org-029.txt,FID-029.txt,0.05,0.89,True,False
org-029.txt,FID-030.txt,0.05,0.9,False,False
org-030.txt,FID-001.txt,0.04,0.83,False,False
org-030.txt,FID-002.txt,0.02,0.84,False,True
org-030.txt,FID-003.txt,0.0,0.85,False,False
org-030.txt,FID-004.txt,0.03,0.84,True,False
org-030.txt,FID-005.txt,0.03,0.84,False,False
org-030.txt,FID-006.txt,0.03,0.87,False,False
org-030.txt,FID-007.txt,0.06,0.87,False,False
org-030.txt,FID-008.txt,0.02,0.82,False,False
org-030.txt,FID-009.txt,0.03,0.87,True,False
org-030.txt,FID-010.txt,0.03,0.84,False,False
org-030.txt,FID-011.txt,0.04,0.88,False,False
org-030.txt,FID-012.txt,0.04,0.86,False,False
org-030.txt,FID-013.txt,0.03,0.89,False,False
org-030.txt,FID-014.txt,0.03,0.9,False,False
org-030.txt,FID-015.txt,0.02,0.86,False,False
org-030.txt,FID-016.txt,0.04,0.81,False,False
org-030.txt,FID-017.txt,0.01,0.85,False,False
org-030.txt,FID-018.txt,0.09,0.86,False,False
org-030.txt,FID-019.txt,0.04,0.85,True,False
org-030.txt,FID-020.txt,0.05,0.87,False,False
org-030.txt,FID-021.txt,0.01,0.74,False,False
org-030.txt,FID-022.txt,0.04,0.82,False,False
org-030.txt,FID-023.txt,0.04,0.84,True,False
org-030.txt,FID-024.txt,0.02,0.84,False,False
org-030.txt,FID-025.txt,0.06,0.86,True,False
org-030.txt,FID-026.txt,0.06,0.84,False,False
org-030.txt,FID-027.txt,0.02,0.87,False,False
org-030.txt,FID-028.txt,0.04,0.83,False,False
org-030.txt,FID-029.txt,0.05,0.84,True,False
org-030.txt,FID-030.txt,0.04,0.89,False,False
org-031.txt,FID-001.txt,0.03,0.87,True,False
org-031.txt,FID-002.txt,0.04,0.89,True,True
org-031.txt,FID-003.txt,0.03,0.91,True,False
org-031.txt,FID-004.txt,0.08,0.9,False,False
org-031.txt,FID-005.txt,0.1,0.91,True,False
org-031.txt,FID-006.txt,0.14,0.95,True,False
org-031.txt,FID-007.txt,0.1,0.95,True,False
org-031.txt,FID-008.txt,0.03,0.86,True,False
org-031.txt,FID-009.txt,0.05,0.92,False,False
org-031.txt,FID-010.txt,0.05,0.87,True,False
org-031.txt,FID-011.txt,0.07,0.92,True,False
org-031.txt,FID-012.txt,0.06,0.92,True,False
org-031.txt,FID-013.txt,0.04,0.88,True,False
org-031.txt,FID-014.txt,0.06,0.92,True,False
org-031.txt,FID-015.txt,0.06,0.9,True,False
org-031.txt,FID-016.txt,0.04,0.86,True,False
org-031.txt,FID-017.txt,0.04,0.88,True,False
org-031.txt,FID-018.txt,0.04,0.88,True,False
org-031.txt,FID-019.txt,0.05,0.88,False,False
org-031.txt,FID-020.txt,0.05,0.93,True,False
org-031.txt,FID-021.txt,0.01,0.81,True,False
org-031.txt,FID-022.txt,0.06,0.91,True,False
org-031.txt,FID-023.txt,0.14,0.92,False,False
org-031.txt,FID-024.txt,0.03,0.89,True,False
org-031.txt,FID-025.txt,0.03,0.9,False,False
org-031.txt,FID-026.txt,0.06,0.84,True,False
org-031.txt,FID-027.txt,0.03,0.89,True,False
org-031.txt,FID-028.txt,0.03,0.85,True,False
org-031.txt,FID-029.txt,0.05,0.91,False,False
org-031.txt,FID-030.txt,0.05,0.93,True,False
org-032.txt,FID-001.txt,0.01,0.88,False,False
org-032.txt,FID-002.txt,0.01,0.91,False,True
org-032.txt,FID-003.txt,0.03,0.9,False,False
org-032.txt,FID-004.txt,0.04,0.87,True,False
org-032.txt,FID-005.txt,0.03,0.87,False,False
org-032.txt,FID-006.txt,0.04,0.92,False,False
org-032.txt,FID-007.txt,0.05,0.93,False,False
org-032.txt,FID-008.txt,0.01,0.88,False,False
org-032.txt,FID-009.txt,0.03,0.91,True,False
org-032.txt,FID-010.txt,0.03,0.86,False,False
org-032.txt,FID-011.txt,0.06,0.91,False,False
org-032.txt,FID-012.txt,0.05,0.92,False,False
org-032.txt,FID-013.txt,0.04,0.91,False,False
org-032.txt,FID-014.txt,0.05,0.93,False,False
org-032.txt,FID-015.txt,0.03,0.88,False,False
org-032.txt,FID-016.txt,0.01,0.85,False,False
org-032.txt,FID-017.txt,0.03,0.88,False,False
org-032.txt,FID-018.txt,0.01,0.88,False,False
org-032.txt,FID-019.txt,0.08,0.93,True,False
org-032.txt,FID-020.txt,0.01,0.9,False,False
org-032.txt,FID-021.txt,0.0,0.82,False,False
org-032.txt,FID-022.txt,0.05,0.91,False,False
org-032.txt,FID-023.txt,0.04,0.88,True,False
org-032.txt,FID-024.txt,0.01,0.9,False,False
org-032.txt,FID-025.txt,0.03,0.91,True,False
org-032.txt,FID-026.txt,0.03,0.85,False,False
org-032.txt,FID-027.txt,0.07,0.93,False,False
org-032.txt,FID-028.txt,0.02,0.88,False,False
org-032.txt,FID-029.txt,0.03,0.87,True,False
org-032.txt,FID-030.txt,0.07,0.91,False,False
org-033.txt,FID-001.txt,0.03,0.86,False,False
org-033.txt,FID-002.txt,0.02,0.82,False,True
org-033.txt,FID-003.txt,0.02,0.83,False,False
org-033.txt,FID-004.txt,0.04,0.82,True,False
org-033.txt,FID-005.txt,0.01,0.84,False,False
org-033.txt,FID-006.txt,0.02,0.87,False,False
org-033.txt,FID-007.txt,0.01,0.86,False,False
org-033.txt,FID-008.txt,0.01,0.8,False,False
org-033.txt,FID-009.txt,0.03,0.87,True,False
org-033.txt,FID-010.txt,0.05,0.84,False,False
org-033.txt,FID-011.txt,0.0,0.87,False,False
org-033.txt,FID-012.txt,0.02,0.87,False,False
org-033.txt,FID-013.txt,0.01,0.86,False,False
org-033.txt,FID-014.txt,0.03,0.87,False,False
org-033.txt,FID-015.txt,0.0,0.85,False,False
org-033.txt,FID-016.txt,0.01,0.85,False,False
org-033.txt,FID-017.txt,0.01,0.81,False,False
org-033.txt,FID-018.txt,0.01,0.86,False,False
org-033.txt,FID-019.txt,0.01,0.86,True,False
org-033.txt,FID-020.txt,0.01,0.89,False,False
org-033.txt,FID-021.txt,0.01,0.83,False,False
org-033.txt,FID-022.txt,0.01,0.85,False,False
org-033.txt,FID-023.txt,0.02,0.84,True,False
org-033.txt,FID-024.txt,0.01,0.82,False,False
org-033.txt,FID-025.txt,0.01,0.85,True,False
org-033.txt,FID-026.txt,0.01,0.83,False,False
org-033.txt,FID-027.txt,0.01,0.85,False,False
org-033.txt,FID-028.txt,0.01,0.84,False,False
org-033.txt,FID-029.txt,0.0,0.85,True,False
org-033.txt,FID-030.txt,0.01,0.86,False,False
org-034.txt,FID-001.txt,0.02,0.9,False,False
org-034.txt,FID-002.txt,0.01,0.9,False,True
org-034.txt,FID-003.txt,0.03,0.9,False,False
org-034.txt,FID-004.txt,0.03,0.88,True,False
org-034.txt,FID-005.txt,0.04,0.89,False,False
org-034.txt,FID-006.txt,0.05,0.93,False,False
org-034.txt,FID-007.txt,0.04,0.92,False,False
org-034.txt,FID-008.txt,0.02,0.89,False,False
org-034.txt,FID-009.txt,0.06,0.93,True,False
org-034.txt,FID-010.txt,0.04,0.88,False,False
org-034.txt,FID-011.txt,0.1,0.94,False,False
org-034.txt,FID-012.txt,0.09,0.93,False,False
org-034.txt,FID-013.txt,0.06,0.92,False,False
org-034.txt,FID-014.txt,0.08,0.94,False,False
org-034.txt,FID-015.txt,0.07,0.9,False,False
org-034.txt,FID-016.txt,0.13,0.89,False,False
org-034.txt,FID-017.txt,0.05,0.88,False,False
org-034.txt,FID-018.txt,0.11,0.91,False,False
org-034.txt,FID-019.txt,0.03,0.94,True,False
org-034.txt,FID-020.txt,0.06,0.92,False,False
org-034.txt,FID-021.txt,0.01,0.86,False,False
org-034.txt,FID-022.txt,0.05,0.93,False,False
org-034.txt,FID-023.txt,0.02,0.9,True,False
org-034.txt,FID-024.txt,0.0,0.89,False,False
org-034.txt,FID-025.txt,0.03,0.91,True,False
org-034.txt,FID-026.txt,0.08,0.86,False,False
org-034.txt,FID-027.txt,0.06,0.93,False,False
org-034.txt,FID-028.txt,0.08,0.9,False,False
org-034.txt,FID-029.txt,0.15,0.91,True,False
org-034.txt,FID-030.txt,0.08,0.92,False,False
org-035.txt,FID-001.txt,0.02,0.86,False,True
org-035.txt,FID-002.txt,0.02,0.84,False,False
org-035.txt,FID-003.txt,0.02,0.84,False,True
org-035.txt,FID-004.txt,0.01,0.81,True,True
org-035.txt,FID-005.txt,0.02,0.83,False,True
org-035.txt,FID-006.txt,0.05,0.88,False,True
org-035.txt,FID-007.txt,0.01,0.86,False,True
org-035.txt,FID-008.txt,0.01,0.84,False,True
org-035.txt,FID-009.txt,0.04,0.86,True,True
org-035.txt,FID-010.txt,0.07,0.87,False,True
org-035.txt,FID-011.txt,0.03,0.9,False,True
org-035.txt,FID-012.txt,0.05,0.88,False,True
org-035.txt,FID-013.txt,0.03,0.89,False,True
org-035.txt,FID-014.txt,0.06,0.88,False,True
